title,place_id,dine_in,takeout,delivery,drive_through
Pastelaria Victoria Brasileira,ChIJvftKA1X2zpQRtUqtDljUFnQ,True,True,False,False
The Fisherman,ChIJZ-i7tJ9YzpQRGY-zOUuxWB4,True,True,False,False
Ragazzo Express,ChIJrTSoXU1RzpQRSYAG98CrY9U,True,True,False,False
Kelita Pães e Doces,ChIJDxRiMr_3zpQRzbuv3t8qgEk,True,True,True,False
"Blended - Churrasco, Cerveja e Rock’n Roll",ChIJWx0Ww2H5zpQRvRNUSvCc52o,True,True,False,False
Sabor Caseiro,ChIJeZ5gPFr7zpQRq28lmvokiNI,True,True,False,False
O Mocofava,ChIJy7txTYv3zpQRoOykLI6WZY0,True,True,False,False
Pizzaria La Degusta. Massa Fina E Crocante. As Mais Saborosas Pizzas da Zona Norte de São Paulo.,ChIJTdsqSpz3zpQRj-OJxERwo0A,False,False,False,True
Restaurante Japonês - Aoyama,ChIJNesoYqT3zpQROGSKAEcnvnY,True,True,False,False
Eccellente pizzaria,ChIJObUkcGj2zpQRlpftadxY62k,False,True,False,False
Nuevo Mexico - Cozinha Latina,ChIJr5YuqdL3zpQROix4USLBcdA,True,True,False,False
Marques Hamburger,ChIJEyape9D3zpQRqvrahzLve7M,True,True,False,False
Casa dos Lanches CVA,ChIJSzvLU5H3zpQRcHCENhE4hYg,True,True,False,False
Chicken Burguer,ChIJCRZcqLn7zpQR82iEEZOxrmA,True,True,False,False
Santo Forno - Restaurante e Rotisseria (Frango Assado & Feijoada & Parmegiana),ChIJG4q1YaP5zpQR8OEB6QRoDws,True,True,False,False
Disk Marmitex Dona Sil,ChIJK3LaCC72zpQRVzXYfm24o8c,True,True,False,False
Quintal Gastronomia nordestina,ChIJdzPYSVBpzpQRldtICj70idI,True,True,False,False
Dona Carmela Rotisserie,ChIJ091MXE33zpQRqDMLvvO93Xg,True,True,False,False
Alibabar,ChIJE1P1Dyz2zpQRls-_FxPwurQ,True,True,False,False
Esfiha Mustafá,ChIJj6jlS4xbzpQRLYsafAqZ3_Q,True,True,False,False
THE FALL RESTAURANTE LOUNGE,ChIJGYkM6cP3zpQRUgMCDb0MlVs,True,True,False,False
Casa do Norte Tradicional,ChIJ9e0CP6xnzpQRpy-lBf9G4Cs,True,True,False,False
Sabor Nordestino,ChIJeWFRCYz1zpQRH3gDabaynwQ,True,False,False,False
Danado's Restaurante e Pizzaria,ChIJEZ_V1ez7zpQRX95kpVYrZUg,True,True,False,False
Restaurante Jd. Mandacaru,ChIJH1xSO-r5zpQRr1ZOHFl1Vzw,True,True,False,False
Restaurante Japonês - YAKISSOBA MANIA SUSHI,ChIJn9_TsVT2zpQRTvv3pIZw4Zw,True,True,False,False
Estação Nordeste Restaurante,ChIJdcD5C8n5zpQRSnQQVAlAq5s,True,True,False,False
Parada Nordestina,ChIJuwggpCj2zpQRLu3qt8C1KM0,True,True,True,False
Cantinho do Nordeste,ChIJU1GkI_f3zpQR3nMUW6eeajo,True,True,True,False
O Pé de Fava,ChIJIcdrHc73zpQRBY8HWlzNHVI,True,True,False,False
Casa do Norte e Restaurante,ChIJy-xTMNBmzpQRtONQkkms1pE,True,True,False,False
SALT ZN,ChIJFZpbj933zpQRzWYmvSCU9fw,True,True,False,False
Casa Norte Fricote Petiscos,ChIJ-_sPkdr1zpQRJgP5K_56yaM,True,True,False,False
Pizzaria LAS,ChIJhXnOtI31zpQRumuy_ieeKqs,True,True,False,False
Restaurante Terraço Nordestino,ChIJ3ySc6DVRzpQREnb65P3NHJo,True,True,False,False
De Norte a Sul Hamburgueria,ChIJ996_B7BozpQRwpDgDP8leZU,True,True,False,False
É do Pará SP Saúde,ChIJsdjrVFFazpQRYVBgIWn9dEo,True,True,False,False
Casa do Norte Cantinho do Martinho,ChIJbX5AuV1WzpQRGAh4lSFvn8I,True,True,False,False
Manai Gastronomia,ChIJWYYKgDNXzpQRKvR1LHtYLcA,True,True,False,False
Natsushi Temakeria! Restaurante Japonês Delivery,ChIJ8UNCL6BazpQRU-Q63B3ylMQ,True,True,False,False
Restaurante Jura,ChIJuflGexJazpQRcLDkAYVePxI,True,True,True,False
AE! Cozinha,ChIJo6onqnxZzpQRG63uYtfObDs,True,True,False,False
Lamen-Açu,ChIJ8R32IElazpQRpHI2yzguXDk,True,True,False,False
BURGUER DO ET,ChIJU-FgJIRRzpQR7dUlHoNMXVE,True,True,False,False
Lá na Vó,ChIJxd1brrVbzpQRyGBNe4zeyo0,True,True,False,False
Água Funda Food Truck / Cantinho das Meninas,ChIJbz2U2NJbzpQRB5OhmU86Vjw,True,True,False,False
Manjericão Hamburgueria - Jabaquara,ChIJf5QXpnFbzpQReVZI5-gF3CU,True,True,False,False
Queijo&Burger,ChIJpVjsWB5RzpQRNpxJLvkIbOw,True,True,False,False
Dinho Do Acarajé,ChIJ_1zRFGdSzpQRHpLKu22R9CQ,True,True,False,False
Gajos Portuguese Restaurant,ChIJw2vDfAhazpQRhvFV8RRIewU,True,True,False,False
Abbraccio Cucina Italiana,ChIJwbCSI9tQzpQR936kZGfryr0,True,True,False,False
Panelão do Norte - Unidade Penha,ChIJtW8Sy7RfzpQROkU9gAQHlMA,True,True,False,False
BeBold Food,ChIJMY-AR-hbzpQRIEbrLmth_9E,True,True,False,False
FILÉ Restaurante & Bar,ChIJKaceantZzpQRlWbW-b4NVVA,True,True,False,False
B.G.B,ChIJiQwhgjpXzpQR0iHSxqTu4d8,True,True,False,False
Madero Steak House São Caetano,ChIJHyZUkb1czpQRjhBe_p6eso4,True,True,False,False
Pateo do Palácio,ChIJZ9ov4WlRzpQRqOqV5esDUnU,True,False,False,False
Blooming Burger,ChIJE3gDN8hWzpQRX-dGUKwQnHE,True,True,False,False
Madero Steak House Anália Franco,ChIJDXidiylczpQRu9uKwFUZ1kI,True,True,False,False
McDonald's,ChIJBZDB9FRQzpQRkWQ45yzSSgE,True,True,False,False
C6 Burger,ChIJyz9AAaFXzpQRI1HrlZUn1b8,True,True,False,False
McDonald's,ChIJr6-mjC72zpQRozcfr3tWOOE,True,True,False,False
Guarita Burger,ChIJx5NscmNZzpQRK26ipngfnR4,True,True,False,False
Rossio Pizza Bar e Restaurante,ChIJtfdwiTZfzpQRE8kfBhoNsrA,True,True,False,False
deBetti Dry Aged & Special Meat,ChIJJ62lCTxXzpQRQEFd7AVhWKY,True,True,True,False
McDonald's,ChIJDWk0nCRZzpQRFWeQOR-FqGk,True,False,False,True
It Burger,ChIJAQQ_velezpQRku2Ag6G61DY,True,True,False,False
McDonald's,ChIJIxT7yoVozpQR9OVncaT5DwI,True,False,False,True
McDonald's,ChIJ2Z5detRXzpQRp7-7hKyB4GQ,True,False,False,True
Pina Restaurante Italiano,ChIJSUSDBWpXzpQR7EXpNbv7DTo,True,True,False,False
Bendato - Brooklin,ChIJaZSTEzZRzpQRibQZeYVwe7A,True,True,False,False
Let's Poke - Itaim,ChIJoTGPg1tXzpQR4dz8SGYnbIE,True,True,False,False
La Piadina Cucina Italiana,ChIJf3ROs035zpQRI5RT5nrsgtU,True,True,False,False
Johnny Rockets,ChIJQ0rltNxQzpQRcTEMRhejD2Y,True,True,False,False
Flechas 400,ChIJEy8kMXZQzpQR8OvjUWlnjf4,True,True,False,False
Bob's,ChIJH7IQngNQzpQR_erJdvqLbH8,True,True,False,False
Hidden By 2nd Floor,ChIJAQDUsBFazpQRfFouJZqNGyY,True,True,False,False
DELLA SANTA Sem Glúten Sem Lácteos,ChIJL-0nS0ZazpQRHLecHP7QpXM,True,True,False,False
Outback Steakhouse,ChIJI9jGHahQzpQRZ1D5TZICZpw,True,True,False,False
MAM SUSHI,ChIJ-YmxHplRzpQRKLAqLApp7ho,True,True,False,False
Rincão Bar & Grill,ChIJz3y8rw1azpQR7MMj-onzAjY,True,True,False,False
Armazém São José,ChIJcexMYE9XzpQR0yQ12Y2gqPo,True,False,False,False
Ventana Steak Pasta & Burger,ChIJCZiYj_pazpQRpPPjEGW9h5w,True,True,False,False
Rong He,ChIJuS51DQVazpQRHycJ6DtX1C4,True,True,False,False
Burn's Burger,ChIJCRcVbfNPzpQRPqka46P5EZg,True,True,False,False
McDonald's,ChIJ7ydzL49BzpQRmeWhTFiz_3Q,True,False,False,True
Olive Garden,ChIJ2yulQ8NQzpQR8AKZDe1rgNA,True,True,False,False
Restaurante Massa Fina,ChIJmY5YLBxRzpQRf4HUjmfyx_o,True,True,False,False
Terra Quintal,ChIJXcIzJftRzpQRBqPF0fMfZMM,True,False,True,False
Empanadas Caminito,ChIJi4v6UD5azpQRMPGSrV4B98E,True,True,False,False
McDonald's,ChIJMzc1833jzpQRiylktTiUNH4,True,False,False,True
Don Nicoli Pizzaria e Hamburgueria Artesanal Delivery,ChIJUQNkgflazpQRC3MZhfR6KOY,False,True,False,False
Rodizio de Hambúrguer,ChIJZXI9ZTtazpQRfkIc537t5LA,True,True,False,False
WA Restaurant,ChIJ84ldu3L3zpQR0fG90Vi16TU,True,True,False,False
Pantcho's House - Matriz Interlagos,ChIJI34_2EFPzpQRY-n0uh0OXxw,True,True,False,False
Frances Chocolates Doces,ChIJe5runFrVmwARpinwQuSXB3c,True,False,False,False
Grand Finale Atelier De Doces,ChIJK-mIIuhXzpQRj4ofLN--4mM,False,False,False,False
Crepe Francês,ChIJJ_RHPihXogARJi-kWlAEmGM,False,False,True,False
Paradis Macarons,ChIJ_w-CP9RZzpQROTRjOrhmf0A,False,True,False,False
Lidice Peres Pâtisserie d'Exception,ChIJ4fp7gtKZpgAR3gXte811oLk,True,True,False,False
Opera Ganache Bakery,ChIJZd_89uNazpQROGUS2Bfr63A,True,False,True,False
Éclair Moi,ChIJyYWQ-dBZzpQRkmu1Ks_DNWQ,False,True,True,False
The Francis Bolos e Doces,ChIJV3TyPFCZyJQR87S5WXx5_Jw,False,True,False,False
ALTO DA MOOCA PÃES E DOCES,ChIJx1jRGMhezpQR8WxzTzsEuig,True,True,False,False
Pães e Doces Royal,ChIJHy2DS8tDzpQRPSq9odgA4T4,True,True,False,False
Espetacular Doceria,ChIJTfuyh-qZpgARG589Gk8j_50,True,False,True,False
Padaria Pão Francês,ChIJb156I0CZ7JQRW-tHAzbohYg,True,False,False,False
Kiki Portella Doces Artesanais,ChIJrZxuyiUDzpQR7qWzQWK6fSo,False,False,False,False
Geleia Premium Mathilda - Curso online de geleias 100 % Naturais e Artesanais com Laetitia Letellier,ChIJwdubye1QzpQRNo4ym-gJ0qs,True,False,True,False
Doce Gastronomia,ChIJK0ClFXD5zJQRq7oFYTvhRj8,True,True,True,False
Crepe Francês MLC,ChIJSZ5vQHBD65QR0yUtOxznUjs,True,True,False,False
The Good French,ChIJK79xuYhWmQARByJLGFY6S9A,True,True,False,False
Doce Confeitar,ChIJab45lTob6JQRh_WnVls4S20,False,False,False,False
Do Digo Macarons e Chocolates,ChIJK40dB1d3uJQRjUb-qWDyZUE,True,False,True,False
Maria Antonieta Doces,ChIJ__9vLmaXpgARPyyS-BT2yac,True,True,True,False
CANELLE´S DOCES E SALGADOS,ChIJsbQjbOpjzpQRdWj6b3Ho-wU,True,False,True,False
Easy Crepe - Buffet de Crepe Francês,ChIJF8gKqV1hzpQRsu5kEv1wFyE,True,True,False,False
Creperia Francesa La Dorée,ChIJWRHrNZCKxZQRKLu41-1tkL8,True,True,False,False
Century Breads and Pastries,ChIJVVsSyEv2zpQRJzaB5g9EI_o,True,True,False,False
Laroche Pâtisserie Crêperie,ChIJXz7Ep0qZpgARmsRNhYd7cNQ,False,True,True,False
Doces Caseiros Boas Novas,ChIJp_oTxkvUvQARP57deolUAyI,True,False,False,False
Doce Mocinha,ChIJlSHo2jD0uJQRUzT670rNHUI,True,True,False,False
O Francês,ChIJFdfMo_TV2JQRrHkq_4qLl_I,True,True,False,False
Made by Nina,ChIJ5WmOUzNXzpQR4GpKXoX1Pqg,False,False,True,False
Paes Doces Trigo Fino,ChIJw9dSFkBhzpQRqFAHMpqgRss,True,False,False,False
Le Sucré Doces Finos,ChIJi_bIc38xxpQRNEQL7lRwVNc,True,True,True,False
Maria Antonieta,ChIJBQDd-VHPyJQR304NLmYcpRc,True,True,False,False
Éclair Noir,ChIJxbBkLxy1yJQRT4W-2hjiYu8,True,False,False,False
Paes Sweet Bologna,ChIJ2e4sFE5CzpQRMrhDUaFyQZ4,True,True,False,False
L'Éclair Shop,ChIJ8W1D0oZ_mQARfDkjAw-sIvM,True,True,False,False
Lecole Doceria Gourmet,ChIJ00cEJqy1yJQRU-K_isKQvL4,False,True,False,False
Padaria e Confeitaria Doce Paiva,ChIJc7APN4R6mQAREC5NYM5EZDY,True,True,False,False
Caramelada Doces E Salgados,ChIJc3iIYd9YzpQRb9iIEuOfoWI,True,False,True,False
Gomes Doces,ChIJ-2W9tlZYzpQRl0ALuOyzGuw,True,False,False,False
Piriquito breads and sweets.,ChIJzaufBJtazpQR_w_ic_X5-YM,True,True,False,False
Sodiê Doces,ChIJmcq_PHdKzJQR6QlcK2fhKqY,True,False,True,False
Sodiê Doces,ChIJ9Sr7xj-msJQRtfwlyhZnMXM,True,False,True,False
Sodiê Doces Vila Galvão,ChIJTyjGprr1zpQR3igMb-1x9EY,True,True,False,False
Sodiê Doces (Guilhermina),ChIJA19pCTUczpQRu06ykQS3Vms,True,False,True,False
Tartelier Patisserie (Loja Saúde),ChIJCTVH16xbzpQR7nIOXwk7Wbc,True,True,False,False
Fuxico Doce Pães e Outras Delícias,ChIJl0uwXPjYmwAR6xFA4Q5j76w,True,True,False,False
Sweet Taste - Breads and Pastries,ChIJ8Yz1SWPk3JQRbhan6jMl1v4,True,True,False,False
Padaria Doce Villa,ChIJIzLv6HxnzpQRYYgMXZHYkGE,True,True,True,False
Pães e Doces 2000,ChIJzZBoODlozpQRyV_OY2Oe_YA,True,True,True,False
Tartelier Patisserie (Loja Campo Belo),ChIJG9eDPz5bzpQRJZEntz8_RuQ,True,True,True,False
Sweet Dream Bakery,ChIJqzPOlh2ayJQRwTkF-ytcrNI,True,True,False,False
Harmonie Sucrée Doceria,ChIJOefhG9KbyJQRZqgO4i2pvdE,True,True,True,False
Algarve Paes e Doces,ChIJ1Y12pwX3zpQRhLV6gDviQ4w,True,True,False,False
Mil Confeitaria,ChIJ9QYzCCNRzpQRfDD129kxnP4,False,True,False,False
Doce de Família Panificadora e Confeitaria,ChIJpy9gDzXj3JQRNjZRO5JrZxU,True,True,False,False
Patisserie Douce France,ChIJ4cD31u9ZzpQRwqd3Dn58hME,False,True,False,False
Pao Francês Bisnaga Doce,ChIJe8glS6dPzpQRDW2mJNcTi3s,True,False,False,False
Doce Macaron,ChIJbSUX9RpdzpQRxz7vE5iVj3Q,False,False,False,False
Espace Douce France,ChIJrWIBLU9YzpQRKGPcaROhIAs,False,False,False,False
La boulange - a padoca francesa,ChIJXRRQpS1ZzpQRDXGIYlNyndk,True,True,False,False
La Boulange - A Padoca Francesa,ChIJyesOOjZbzpQRkDFW9NMCOIk,True,True,False,False
Doux Confeitaria,ChIJF9PU0UJZzpQRC_3fdXGsr-E,False,False,False,False
Doceria Tentação Mooca,ChIJfxdRZ6lezpQRU3sgt1GnAnk,True,True,False,False
La Boulange - a padoca francesa,ChIJocgmU_RZzpQRWPUVM6aHnOw,True,True,False,False
Jules l'art du pain,ChIJq6r2oBFazpQRh8bwsLmpyxU,True,True,False,False
Doce Luciana,ChIJkwMNaMX5zpQRii_lGL9mkdc,True,False,True,False
Ideia Doce Confeitaria Artesanal - Encomenda de Sobremesas,ChIJ_QDoOotbzpQRazHWRPQpK3A,False,False,False,False
Amor Gourmet Confeitaria Artesanal,ChIJMyCZ1lBbzpQR6DFA51xoq9A,True,True,True,False
La Riviera breads and sweets,ChIJlZU6FTr4zpQR7LCTyFYxO3Q,True,True,False,False
Ale Capozzi Doces,ChIJt5yqle1RzpQRWnBJWvlIA5Y,False,True,False,False
Brigadeiros By Cousin's,ChIJA3VbtIpXzpQRCOEeBFTGbP8,False,False,False,False
Crime Pastry Shop,ChIJZfhsVTRXzpQRpdQmK1du-h8,True,False,True,False
Louisette Crepes & Café Francês,ChIJK1V7c4lbzpQRDE44LnyW-xc,True,True,False,False
Doce Carollina,ChIJ2cIEY5VFzpQRegPSPBugqQA,True,True,True,False
Bakeri Nord,ChIJQYL87YJZzpQRBP2sgHRkYDY,True,True,False,False
Instituto de Artes Culinárias Le Cordon Bleu São Paulo,ChIJi1mTIzlXzpQRVBJvSbwnQKU,False,False,False,False
Doce Fatia Confeitaria Artesanal,ChIJP7Oe9AhbzpQRo6QNCPTB0mA,True,False,True,False
Julice Boulangère,ChIJY9cqVKJXzpQRhsplauw2kaE,True,True,False,False
Sucrier,ChIJywClcWdXzpQRnk-eX3YXalo,True,True,True,False
Pâtisserie Douce France,ChIJ1yIp0_tXzpQR5YKiswSED7k,True,False,False,False
La Maison - Crêperie Française,ChIJ56_c3-BXzpQRFQRIApb076o,True,True,False,False
Belle Pâtisserie,ChIJsdb8HwNRzpQRdhpmDd27mTM,True,True,True,False
Casa de pães Recanto Doce,ChIJ85ZWb51ZzpQRH3p2sJnu7hg,True,True,False,False
Atelier Alessandra Tonisi,ChIJoUA9OglazpQRE29TdonoX1w,True,True,False,False
Mélie Artisan de Douces,ChIJcX0OccpQzpQRk4TRcWtLGHg,False,False,False,False
Cantinho Doce,ChIJdaSu5pVbzpQRgFxglb_F-sU,True,True,True,False
Tammy Montagna Delicious Patisserie,ChIJexJ--oJXzpQR3wqGvP8gbok,True,True,False,False
A Douceur Doces Finos,ChIJ_Sg3TMZVzpQRXY7AceI8s-8,False,False,False,False
Crêpe La France Buffet,ChIJz9E8I4n4zpQR_FlL8QBVg58,True,True,False,False
L e A Doces,ChIJAbgSJ1BYzpQRCiG_9CwZCtg,True,False,False,False
Boulangerie Le Fournil,ChIJSa-PHSxazpQRqG8kOVBqpHk,False,True,True,False
Doce Festa,ChIJjSfocWldzpQRDZLZGeuTEpY,True,True,False,False
May Macarons,ChIJ1YvDGsRZzpQRhisI0jWDj2A,True,True,False,False
Fioca Confeitaria Saudável,ChIJp5-IQA5ZzpQRM2l8eudmiRc,True,True,False,False
Padaria Doce Mágica,ChIJuSWTTrb5zpQRzYCD2_Td8x0,True,True,False,False
Padaria Nova Charmosa,ChIJQ2zs57lZzpQR5PAaCdvF6BM,True,True,False,False
Bakery Boulevard,ChIJ7xLNCTdYzpQRfIP9Rfaw66c,True,True,False,False
Padaria Ana Neri,ChIJaSV7XGtZzpQRSS54LfEnP3E,True,True,False,False
Trigonela Pães e Doces,ChIJ4zjbvJ1XzpQR_yhIliGSUbM,True,True,True,False
Monte Libano Bakery,ChIJMwbG4VJZzpQReTT-tYDCxvU,True,True,False,False
Santa Etienne,ChIJtzv3y8NZzpQRIGG80p0Jbtw,True,True,False,False
Patisserie Douce France - Trianon,ChIJFdTuiAJZzpQRM9SqJGU_oMw,False,False,False,False
Pães e Doces Leão XIII,ChIJg_SyMsX3zpQR5RRJrXno1pE,True,True,False,False
Bakery Honey Flavor,ChIJ42Fbxcz5zpQRxsuNBQJI-FA,True,True,False,False
Panificadora antiga cor de rosa,ChIJDza4xuf5zpQRl-j4ZRTO3PA,False,False,False,False
State Luso Breads and Pastries,ChIJd3XJQz72zpQRttUv-riS6Ac,True,True,False,False
Paes Doces Nova Galante,ChIJn3NJxoj5zpQR9SIAbMUYElc,True,True,False,False
Padaria Nova Jardim França Paes e Doces,ChIJrXgYukH2zpQRlRdfp2xFggQ,True,True,False,False
Doce Delícia,ChIJoyDh3CpOzpQR79ABAo64ZOc,False,True,True,False
Vivianne Wakuda Pâtissière,ChIJczYkl8BZzpQR6oOU_Msqg88,False,False,False,True
Pães e Doces Toulouse,ChIJVXWzqZ1QzpQRHOFLqlLAHWw,True,True,False,False
Breads and sweets Porto Seguro,ChIJk2uX4wBRzpQRUPn4UAJEvMc,True,True,False,False
Bakery Sol Ltda,ChIJJeul3EZazpQRRltCQse-Q3s,True,True,False,False
Esplêndida Pães e Doces,ChIJDSjswYdZzpQR03vQLS0KrJ0,True,True,False,False
Raul Vaz Distributor Sweets,ChIJ4SgCJ8JazpQR8z5zFXqBU14,True,True,True,False
Mate Doce,ChIJncx79R5RzpQRcr90-gS8wRI,True,True,False,False
CAFÉ DES FLEURS,ChIJC3zvDp1QzpQRwfbLQpYBEac,True,False,False,False
FRANCY Doces&Salgados,ChIJ0eJdSUdVzpQR-mnOrBqDLt8,True,True,False,False
Faruk Arab sweets,ChIJx108TiZZzpQRN_hlgdWHWEM,True,True,True,False
Doce Arabe Mazen,ChIJq9Nhq1f0zpQR2DatgJU4ls4,True,False,True,False
Pão Sirio e Doce Arabe (campo limpo),ChIJaQAyMbdVzpQRTNoEdJOOwtg,False,False,False,False
Doceria Cheaib,ChIJV8S7Ru9YzpQR2pelpjItTac,True,True,True,False
Empório Árabe Al Baba,ChIJV0zyVHHk3JQRu2VHjJqzYCU,True,True,True,False
Cedro Doce Libanês & Cia,ChIJoQh7epL5yJQRwDEYI-NZDhk,False,True,False,False
Alyah Sweets Doceria e Cozinha Libanesa,ChIJW0-BOkxbzpQRhl5v2V7899I,True,True,False,False
Farsoun Comida e Doces Árabe Sirio,ChIJ263iHLGtvZQRyhT9p5w5_ns,True,True,False,False
Receita do Papai,ChIJf1M8GzhZzpQR_iCzHeMGnRE,True,True,False,False
El Shaddai Doces e Salgados,ChIJS1H2d4ZUzpQR34AW7KQQfbI,True,True,False,False
Kraidli - Doces Árabes,ChIJI5G0TnsNxpQRfN5NQXDiVAw,False,False,False,False
Arabesco,ChIJV9JyLWL1zpQRBdCqwYm0Zjc,True,True,True,False
Maxifour Lebanon Market Center - Empório Árabe,ChIJKVJnqxBazpQReldqd4ZMAV0,True,True,False,False
ATAIF • Doces árabes gourmets,ChIJ-QtUogDl3JQRtupIWJ5X47g,True,True,True,False
Al bába Empório Árabe,ChIJOQ3hklhD65QRyq-50jWUKS4,True,True,False,False
Sabor do Árabe,ChIJC__Vpbp9mQAR93A_yXAlhd4,True,True,False,False
Liban Gourmet,ChIJtTnRlkq5uZQRV2szibPNFRk,True,True,True,False
Albasha doces e comida arabe,ChIJAf_6EDvX7JQRwrIYbwnY1u8,True,True,False,False
Abudi Halal,ChIJ_YB_IodZzpQRfLLcJed_64M,True,True,False,False
Tio Ali Empório Árabe,ChIJ7VjA0_hYzpQRZolWCei2qRk,True,True,True,False
Emporio Akkar,ChIJvTEJyfhYzpQRmqLfVcLijc4,True,True,True,False
Tawabul Cozinha Árabe,ChIJAeB0abtVzpQR4Uqgp_Nk8bA,True,True,False,False
Ponto Árabe,ChIJldQjM_9YzpQRSK_wTd-iMN8,True,True,False,False
Sabor da Síria,ChIJgaQ27JwxlgAR66LqklsHNas,True,True,False,False
Khadije Arab Food,ChIJD0uQZgdazpQRFCka5rbgZAI,True,True,False,False
Fanus Comida Árabe,ChIJwXt_kSlbzpQRmf0-Hohk2AA,True,True,False,False
Casa do Sírio - Gastronomia e Cultura Árabe Tradicional,ChIJZQ4qaYJWzpQRc5kYIZxT214,True,True,False,False
Beirute restaurante Árabe,ChIJ3f9xuLNZzpQRSxeD4eLrhe4,True,True,False,False
Vovô Ali,ChIJgTD9m0VYzpQRLlGjzXRpMqc,True,True,False,False
Siria Gourmet,ChIJHwpNluOZpgARz5k8meC3ASo,True,True,False,False
Jaber Moema Especialidades Árabes,ChIJPbbbxBJlVwERuRYa-rZik4Q,True,True,False,False
KIBELANCHE (loja única),ChIJPfldUmDxuJQR0LlTTQ5kLwQ,True,True,False,False
Baalbek sabores árabes,ChIJq532o6nl3JQRXHl0Nr4DBfk,True,True,True,False
Raful Cozinha Árabe - Brigadeiro,ChIJA35AL7lZzpQRnhY7GOnvSlw,True,True,False,False
El-Gebal,ChIJA7QpVmh_mQARKdagR4bovgk,True,True,True,False
Al Jafar,ChIJT-vQB55QzpQRSC6YsWtQk1I,True,True,False,False
Sainte Marie Gastronomia,ChIJe1nUj6BWzpQRbyu4ivQDDvk,True,True,False,False
Raful Cozinha Árabe - 25 de Março,ChIJXbrGqPhYzpQRRDifwwxgs5U,True,True,False,False
Al Badah,ChIJl0LNSkNKzJQRuw-wyy1GFzY,True,True,False,False
Sahtein Rotisseria,ChIJI6QTW3-HmQARs89bO9csdNY,True,True,True,False
Arze Líbano| Doces Árabes,ChIJu7ZErcNYzpQRwyih8lByvMo,True,True,False,False
CH & Cia - Tradição em Doces Árabes,ChIJuQrC8FtgzpQRLUx69tzMDEU,False,False,True,False
Delicias do Oriente,ChIJOe4934NZzpQRkOPe7RUCEQo,False,False,False,False
Restaurante Arabia,ChIJjz8qP9RZzpQR1SzU4R_ftZE,True,True,False,False
Barakah Cozinha Árabe,ChIJIUkGXENXzpQRvdmAqjnwm04,True,True,False,False
Kaled Restaurante Árabe,ChIJ-0tiOaxZzpQRqnzFOlmclho,True,True,False,False
Barak Culinária Árabe,ChIJ1SIDcRJazpQRpxO6-Rdwqc0,True,True,False,False
Halim,ChIJBTFGP5ZZzpQRZCUZxOqlnUw,True,True,False,False
Jacob Cozinha Árabe,ChIJ4fxgWP9YzpQRdKjzis6GKcE,True,True,False,False
Dr. Árabe Especialidades Salão e Delivery,ChIJzVVwWe9WzpQRyLtzfZzSMbY,True,True,False,False
Miski,ChIJuUm48MJZzpQR-dYd828Zvoo,True,True,False,False
Esfiha El Amara,ChIJiz9jUHhbzpQRBSuJGmG_S4U,True,True,False,False
ARABEK,ChIJfz_WmshZzpQRKXoe_7aGlJQ,True,True,False,False
Empório Syrio,ChIJsW89qfhYzpQRMUJzh_gVdUA,True,True,True,False
Aboud Siria,ChIJWd2xRYhZzpQRH3TV252GNv0,True,True,False,False
Rosima - Brigadeiro,ChIJaV4IAsJZzpQREPxBLjbCFzo,True,True,False,False
Restaurante Syria,ChIJheUDSERYzpQR5Yj4ijyiL6U,True,True,False,False
Al Árabe - Cozinha Árabe,ChIJfaXb259XzpQR0TrdpErI9Nw,True,True,False,False
Altanur Restaurante (Comida Árabe ),ChIJc7jgOOlYzpQRnI3mme7jD3I,True,True,False,False
DIB Especialidades Árabes,ChIJGXf6BOZXzpQRHkU1y8-pa5I,True,True,False,False
Delícias do Salam,ChIJ_cyeX_hZzpQRcOsng2TfWjU,True,True,False,False
Casa Libanesa,ChIJdazAAiz2zpQRr9wYHFWSGuc,True,True,False,False
Amira Culinária Árabe,ChIJt9CdYcb3zpQRiuyMvOi-Oho,True,True,False,False
Shawarmaria Buddy,ChIJM2G0vB_3zpQRgAFptTJVq_Y,True,True,False,False
Fattouch - Comida Árabe,ChIJR7SeOBf2zpQRwKMkCrSAxfY,True,True,False,False
Esfiha do Naha,ChIJzeSatzP2zpQRm5f5PIEf1Nc,True,True,False,False
Barakiah,ChIJ76QRM6BYzpQRg5b0NSqGDzY,True,True,False,False
Arazuka - Santana,ChIJQ1eia5D3zpQRCms6qlOqtdw,True,True,False,False
Khalid Esfiharia,ChIJo_fXbzT2zpQRM8_6BYV5j3c,True,True,False,False
Árabe mesmo,ChIJl7ozAAH3zpQRKDiudalfiUs,True,False,False,False
Seu Rachid,ChIJ0010BnT4zpQR6p2gbycWXwQ,True,True,False,False
Take mix restaurante japones e árabe,ChIJ4bUO1Nr1zpQRy5wZ5r-KqGk,True,True,False,False
Yallah Esfiharia,ChIJ-Z5fOiv3zpQRTgfrKKK5yHI,True,True,False,False
Shawarma Sírio,ChIJMxgZhaP3zpQRkpV__fCdnhA,True,True,False,False
Café Árabe,ChIJq7MWOHNXzpQRCAvDZV9nzhI,True,True,False,False
Kali Kamel - Casa Árabe,ChIJRzqqxFNWzpQRT06KI2DrZe4,True,True,False,False
Casa Donique,ChIJl5i_AT73zpQRpwKRBIFtRM4,True,True,False,False
