sunday,monday,tuesday,wednesday,thursday,friday,saturday,title
"{'time': '11\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 39}","{'time': '11\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 34}","{'time': '11\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 48}","{'time': '11\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 33}","{'time': '11\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 45}","{'time': '11\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 45}","{'time': '11\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 44}",Padaria e Pizzaria Doce Sabor
nan,"{'time': '6\u202fAM', 'busyness_score': 0}","{'time': '6\u202fAM', 'busyness_score': 0}","{'time': '6\u202fAM', 'busyness_score': 0}","{'time': '6\u202fAM', 'busyness_score': 0}","{'time': '6\u202fAM', 'busyness_score': 0}","{'time': '6\u202fAM', 'busyness_score': 0}",Sodiê Doces Barretos
nan,"{'time': '7\u202fAM', 'busyness_score': 0}","{'time': '7\u202fAM', 'busyness_score': 0}","{'time': '7\u202fAM', 'busyness_score': 0}","{'time': '7\u202fAM', 'busyness_score': 0}","{'time': '7\u202fAM', 'busyness_score': 0}","{'time': '7\u202fAM', 'busyness_score': 0}",Sodiê Doces Barretos
nan,"{'time': '8\u202fAM', 'busyness_score': 0}","{'time': '8\u202fAM', 'busyness_score': 0}","{'time': '8\u202fAM', 'busyness_score': 0}","{'time': '8\u202fAM', 'busyness_score': 0}","{'time': '8\u202fAM', 'busyness_score': 0}","{'time': '8\u202fAM', 'busyness_score': 0}",Sodiê Doces Barretos
nan,"{'time': '9\u202fAM', 'busyness_score': 0}","{'time': '9\u202fAM', 'busyness_score': 0}","{'time': '9\u202fAM', 'busyness_score': 0}","{'time': '9\u202fAM', 'busyness_score': 0}","{'time': '9\u202fAM', 'busyness_score': 0}","{'time': '9\u202fAM', 'busyness_score': 0}",Sodiê Doces Barretos
nan,"{'time': '10\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 22}","{'time': '10\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 25}","{'time': '10\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 27}","{'time': '10\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 30}","{'time': '10\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 40}","{'time': '10\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 44}",Sodiê Doces Barretos
nan,"{'time': '11\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 28}","{'time': '11\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 37}","{'time': '11\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 38}","{'time': '11\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 46}","{'time': '11\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 50}","{'time': '11\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 62}",Sodiê Doces Barretos
nan,"{'time': '12\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 27}","{'time': '12\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 44}","{'time': '12\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 48}","{'time': '12\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 59}","{'time': '12\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 49}","{'time': '12\u202fPM', 'info': 'Usually as busy as it gets', 'busyness_score': 80}",Sodiê Doces Barretos
nan,"{'time': '1\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 24}","{'time': '1\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 48}","{'time': '1\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 53}","{'time': '1\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 67}","{'time': '1\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 42}","{'time': '1\u202fPM', 'info': 'Usually as busy as it gets', 'busyness_score': 91}",Sodiê Doces Barretos
nan,"{'time': '2\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 34}","{'time': '2\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 50}","{'time': '2\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 53}","{'time': '2\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 73}","{'time': '2\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 47}","{'time': '2\u202fPM', 'info': 'Usually as busy as it gets', 'busyness_score': 91}",Sodiê Doces Barretos
nan,"{'time': '3\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 66}","{'time': '3\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 59}","{'time': '3\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 54}","{'time': '3\u202fPM', 'info': 'Usually as busy as it gets', 'busyness_score': 81}","{'time': '3\u202fPM', 'info': 'Usually as busy as it gets', 'busyness_score': 80}","{'time': '3\u202fPM', 'info': 'Usually as busy as it gets', 'busyness_score': 81}",Sodiê Doces Barretos
nan,"{'time': '4\u202fPM', 'info': 'Usually as busy as it gets', 'busyness_score': 86}","{'time': '4\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 68}","{'time': '4\u202fPM', 'info': 'Usually as busy as it gets', 'busyness_score': 90}","{'time': '4\u202fPM', 'info': 'Usually as busy as it gets', 'busyness_score': 84}","{'time': '4\u202fPM', 'info': 'Usually as busy as it gets', 'busyness_score': 100}","{'time': '4\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 63}",Sodiê Doces Barretos
nan,"{'time': '5\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 62}","{'time': '5\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 64}","{'time': '5\u202fPM', 'info': 'Usually as busy as it gets', 'busyness_score': 84}","{'time': '5\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 72}","{'time': '5\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 64}","{'time': '5\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 43}",Sodiê Doces Barretos
nan,"{'time': '6\u202fPM', 'busyness_score': 0}","{'time': '6\u202fPM', 'busyness_score': 0}","{'time': '6\u202fPM', 'busyness_score': 0}","{'time': '6\u202fPM', 'busyness_score': 0}","{'time': '6\u202fPM', 'busyness_score': 0}","{'time': '6\u202fPM', 'busyness_score': 0}",Sodiê Doces Barretos
nan,"{'time': '7\u202fPM', 'busyness_score': 0}","{'time': '7\u202fPM', 'busyness_score': 0}","{'time': '7\u202fPM', 'busyness_score': 0}","{'time': '7\u202fPM', 'busyness_score': 0}","{'time': '7\u202fPM', 'busyness_score': 0}","{'time': '7\u202fPM', 'busyness_score': 0}",Sodiê Doces Barretos
nan,"{'time': '8\u202fPM', 'busyness_score': 0}","{'time': '8\u202fPM', 'busyness_score': 0}","{'time': '8\u202fPM', 'busyness_score': 0}","{'time': '8\u202fPM', 'busyness_score': 0}","{'time': '8\u202fPM', 'busyness_score': 0}","{'time': '8\u202fPM', 'busyness_score': 0}",Sodiê Doces Barretos
nan,"{'time': '9\u202fPM', 'busyness_score': 0}","{'time': '9\u202fPM', 'busyness_score': 0}","{'time': '9\u202fPM', 'busyness_score': 0}","{'time': '9\u202fPM', 'busyness_score': 0}","{'time': '9\u202fPM', 'busyness_score': 0}","{'time': '9\u202fPM', 'busyness_score': 0}",Sodiê Doces Barretos
nan,"{'time': '10\u202fPM', 'busyness_score': 0}","{'time': '10\u202fPM', 'busyness_score': 0}","{'time': '10\u202fPM', 'busyness_score': 0}","{'time': '10\u202fPM', 'busyness_score': 0}","{'time': '10\u202fPM', 'busyness_score': 0}","{'time': '10\u202fPM', 'busyness_score': 0}",Sodiê Doces Barretos
nan,"{'time': '11\u202fPM', 'busyness_score': 0}","{'time': '11\u202fPM', 'busyness_score': 0}","{'time': '11\u202fPM', 'busyness_score': 0}","{'time': '11\u202fPM', 'busyness_score': 0}","{'time': '11\u202fPM', 'busyness_score': 0}","{'time': '11\u202fPM', 'busyness_score': 0}",Sodiê Doces Barretos
"{'time': '4\u202fAM', 'busyness_score': 0}","{'time': '4\u202fAM', 'busyness_score': 0}","{'time': '4\u202fAM', 'busyness_score': 0}","{'time': '4\u202fAM', 'busyness_score': 0}","{'time': '4\u202fAM', 'busyness_score': 0}","{'time': '4\u202fAM', 'busyness_score': 0}","{'time': '4\u202fAM', 'busyness_score': 0}",Pampulha Breads and Pastries
"{'time': '5\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 20}","{'time': '5\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 27}","{'time': '5\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 24}","{'time': '5\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 31}","{'time': '5\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 35}","{'time': '5\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 27}","{'time': '5\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 28}",Pampulha Breads and Pastries
"{'time': '6\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 38}","{'time': '6\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 54}","{'time': '6\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 51}","{'time': '6\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 64}","{'time': '6\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 65}","{'time': '6\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 50}","{'time': '6\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 58}",Pampulha Breads and Pastries
"{'time': '7\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 60}","{'time': '7\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 75}","{'time': '7\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 76}","{'time': '7\u202fAM', 'info': 'Usually as busy as it gets', 'busyness_score': 88}","{'time': '7\u202fAM', 'info': 'Usually as busy as it gets', 'busyness_score': 91}","{'time': '7\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 71}","{'time': '7\u202fAM', 'info': 'Usually as busy as it gets', 'busyness_score': 85}",Pampulha Breads and Pastries
"{'time': '8\u202fAM', 'info': 'Usually as busy as it gets', 'busyness_score': 81}","{'time': '8\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 79}","{'time': '8\u202fAM', 'info': 'Usually as busy as it gets', 'busyness_score': 84}","{'time': '8\u202fAM', 'info': 'Usually as busy as it gets', 'busyness_score': 86}","{'time': '8\u202fAM', 'info': 'Usually as busy as it gets', 'busyness_score': 98}","{'time': '8\u202fAM', 'info': 'Usually as busy as it gets', 'busyness_score': 81}","{'time': '8\u202fAM', 'info': 'Usually as busy as it gets', 'busyness_score': 98}",Pampulha Breads and Pastries
"{'time': '9\u202fAM', 'info': 'Usually as busy as it gets', 'busyness_score': 96}","{'time': '9\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 66}","{'time': '9\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 74}","{'time': '9\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 67}","{'time': '9\u202fAM', 'info': 'Usually as busy as it gets', 'busyness_score': 86}","{'time': '9\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 79}","{'time': '9\u202fAM', 'info': 'Usually as busy as it gets', 'busyness_score': 100}",Pampulha Breads and Pastries
"{'time': '10\u202fAM', 'info': 'Usually as busy as it gets', 'busyness_score': 99}","{'time': '10\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 52}","{'time': '10\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 59}","{'time': '10\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 55}","{'time': '10\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 67}","{'time': '10\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 69}","{'time': '10\u202fAM', 'info': 'Usually as busy as it gets', 'busyness_score': 93}",Pampulha Breads and Pastries
"{'time': '11\u202fAM', 'info': 'Usually as busy as it gets', 'busyness_score': 90}","{'time': '11\u202fAM', 'info': 'Usually not too busy', 'busyness_score': 44}","{'time': '11\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 53}","{'time': '11\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 58}","{'time': '11\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 53}","{'time': '11\u202fAM', 'info': 'Usually a little busy', 'busyness_score': 60}","{'time': '11\u202fAM', 'info': 'Usually as busy as it gets', 'busyness_score': 81}",Pampulha Breads and Pastries
"{'time': '12\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 73}","{'time': '12\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 43}","{'time': '12\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 53}","{'time': '12\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 60}","{'time': '12\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 50}","{'time': '12\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 56}","{'time': '12\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 67}",Pampulha Breads and Pastries
"{'time': '1\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 55}","{'time': '1\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 44}","{'time': '1\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 53}","{'time': '1\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 53}","{'time': '1\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 54}","{'time': '1\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 57}","{'time': '1\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 56}",Pampulha Breads and Pastries
"{'time': '2\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 45}","{'time': '2\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 46}","{'time': '2\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 51}","{'time': '2\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 46}","{'time': '2\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 60}","{'time': '2\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 60}","{'time': '2\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 52}",Pampulha Breads and Pastries
"{'time': '3\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 47}","{'time': '3\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 54}","{'time': '3\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 52}","{'time': '3\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 50}","{'time': '3\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 66}","{'time': '3\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 64}","{'time': '3\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 54}",Pampulha Breads and Pastries
"{'time': '4\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 59}","{'time': '4\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 65}","{'time': '4\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 61}","{'time': '4\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 63}","{'time': '4\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 70}","{'time': '4\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 67}","{'time': '4\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 58}",Pampulha Breads and Pastries
"{'time': '5\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 73}","{'time': '5\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 73}","{'time': '5\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 73}","{'time': '5\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 75}","{'time': '5\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 73}","{'time': '5\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 69}","{'time': '5\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 59}",Pampulha Breads and Pastries
"{'time': '6\u202fPM', 'info': 'Usually as busy as it gets', 'busyness_score': 81}","{'time': '6\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 75}","{'time': '6\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 79}","{'time': '6\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 78}","{'time': '6\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 71}","{'time': '6\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 70}","{'time': '6\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 55}",Pampulha Breads and Pastries
"{'time': '7\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 78}","{'time': '7\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 66}","{'time': '7\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 72}","{'time': '7\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 71}","{'time': '7\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 61}","{'time': '7\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 66}","{'time': '7\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 46}",Pampulha Breads and Pastries
"{'time': '8\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 64}","{'time': '8\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 51}","{'time': '8\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 55}","{'time': '8\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 55}","{'time': '8\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 43}","{'time': '8\u202fPM', 'info': 'Usually a little busy', 'busyness_score': 55}","{'time': '8\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 35}",Pampulha Breads and Pastries
"{'time': '9\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 42}","{'time': '9\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 32}","{'time': '9\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 33}","{'time': '9\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 35}","{'time': '9\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 24}","{'time': '9\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 38}","{'time': '9\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 23}",Pampulha Breads and Pastries
"{'time': '10\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 20}","{'time': '10\u202fPM', 'info': 'Usually not busy', 'busyness_score': 16}","{'time': '10\u202fPM', 'info': 'Usually not busy', 'busyness_score': 14}","{'time': '10\u202fPM', 'info': 'Usually not busy', 'busyness_score': 18}","{'time': '10\u202fPM', 'info': 'Usually not busy', 'busyness_score': 10}","{'time': '10\u202fPM', 'info': 'Usually not too busy', 'busyness_score': 21}","{'time': '10\u202fPM', 'info': 'Usually not busy', 'busyness_score': 12}",Pampulha Breads and Pastries
