Estabelecimento_ID,inicio,fim,madrugada,manha,tarde,noite,inicio_periodo,fim_periodo
ChIJwX6Krtr3zpQRIzaY_vZlh0E,12:0,15:0,0,0,43,0,tarde,tarde
ChIJS7160cX3zpQRjV1EERsJnx0,11:0,16:0,0,15,58,0,manha,tarde
ChIJR8WPdi_4zpQRtOPZaOmsAVk,11:0,22:30,0,15,100,59,manha,noite
ChIJ8ULaStNVzpQR0qsD3k8JGog,11:30,15:0,0,7,43,0,manha,tarde
ChIJv5j-qef3zpQR0H9-pp-xAQU,11:0,15:0,0,15,43,0,manha,tarde
ChIJFxPzefL3zpQRgBjcBpT6o88,10:0,19:0,0,32,100,0,manha,noite
ChIJUbuvN2T3zpQRW-5y_Pl20Yc,11:0,15:0,0,15,43,0,manha,tarde
ChIJ81J9yOT3zpQRhtEfdaOPky0,11:0,1:0,0,15,100,85,manha,madrugada
ChIJfxdzsXz3zpQRVbzv3goouNY,11:0,15:0,0,15,43,0,manha,tarde
ChIJ_zhnmLb3zpQRrQEQAewTQZY,7:0,21:0,0,83,100,34,manha,noite
ChIJJ6fA8dT5zpQRsH53OTJkvgQ,6:0,1:0,0,100,100,85,manha,madrugada
ChIJMV2JgdD5zpQRt2RYH613LBI,7:0,22:0,0,83,100,51,manha,noite
ChIJ1auwjI75zpQRMw3-xX2dtCw,11:0,15:30,0,15,51,0,manha,tarde
ChIJkyFT3xf4zpQRp5Vp1KVgTTo,8:0,15:30,0,66,51,0,manha,tarde
ChIJo4vHpsn5zpQRmPu5FIZ_xkg,6:0,22:0,0,100,100,51,manha,noite
ChIJrRY5In33zpQRm9ggG52IF8g,6:30,22:0,0,92,100,51,manha,noite
ChIJXWW7cTX2zpQRF0ws_hfEDiU,12:0,23:0,0,0,100,68,tarde,noite
ChIJcxh6Nf72zpQRHyRFhvaEUfA,11:30,16:0,0,7,58,0,manha,tarde
ChIJRyck8Vv2zpQRGjEN_bxtxcU,11:30,23:30,0,7,100,76,manha,noite
ChIJheIoatL5zpQRQ6FXb1jVHFU,17:0,21:0,0,0,28,34,tarde,noite
ChIJZVrjbID3zpQRJF2oYEgzQIY,11:0,21:45,0,15,100,47,manha,noite
ChIJjUKqodL5zpQRtY05YOKVRZE,10:30,21:0,0,24,100,34,manha,noite
ChIJeaj1_dD3zpQR9TaVmcjBVfs,12:0,15:0,0,0,43,0,tarde,tarde
ChIJoaros835zpQR6OoiLW-xZ8U,,,0,0,0,0,,
ChIJexAT47D3zpQREqU34EvMJp0,11:0,23:0,0,15,100,68,manha,noite
ChIJ_eh0MM_3zpQRKhh9zRDk5Jo,12:0,2:0,0,0,100,85,tarde,madrugada
ChIJtYwPXNz5zpQRuQSoNZbmIeA,11:0,17:0,0,15,72,0,manha,tarde
ChIJr5PlFLv3zpQRaX0XX9-5wXQ,11:0,15:30,0,15,51,0,manha,tarde
ChIJJYdTrmP3zpQRWiaF1ul2Xi0,11:0,16:0,0,15,58,0,manha,tarde
ChIJIXZQyHn3zpQRb5wOdTLm8Zg,9:0,15:0,0,49,43,0,manha,tarde
ChIJtRD254j3zpQRUKdTUcVsYOo,11:0,14:45,0,15,40,0,manha,tarde
ChIJ66Qs8qb3zpQRhdLYsrM8QFk,10:0,21:0,0,32,100,34,manha,noite
ChIJ7xTbE-X3zpQRvfEQICEWAWU,11:0,16:30,0,15,65,0,manha,tarde
ChIJidMVcsL3zpQRfNQSdONbzX4,12:0,2:0,0,0,100,85,tarde,madrugada
ChIJ52AKSOf5zpQR6KrdCUDnDhQ,17:30,24:0,0,0,20,85,tarde,noite
ChIJ8xut1NH3zpQRnXyXIVy-RNc,11:30,14:30,0,7,36,0,manha,tarde
ChIJM6Oo2mz2zpQROqJPzA8gK-U,11:0,16:0,0,15,58,0,manha,tarde
ChIJMcnvdSz4zpQRSx9N7AZrXIE,6:0,2:0,0,100,100,85,manha,madrugada
ChIJTSW08OP3zpQR2iWEXkoqy5E,11:0,24:0,0,15,100,85,manha,noite
ChIJLTkPrBj2zpQRV9JxAJ-v9os,12:0,23:0,0,0,100,68,tarde,noite
ChIJX-IzKCr4zpQRWMZ1QN8DzV0,10:0,15:30,0,32,51,0,manha,tarde
ChIJy79h2uD3zpQRwxu5JIaiq18,12:0,1:30,0,0,100,85,tarde,madrugada
ChIJG0TCDMn5zpQRcIkqCASWl0o,7:0,23:0,0,83,100,68,manha,noite
ChIJmwNkukb2zpQRXxAaHCpTrDk,11:30,15:30,0,7,51,0,manha,tarde
ChIJX8KKydf5zpQRojo18RqGuys,11:0,20:0,0,15,100,17,manha,noite
ChIJw-Id4dD3zpQR5SEeH3KuyS4,12:0,16:0,0,0,58,0,tarde,tarde
ChIJo06gkr33zpQROIyD71wu5pM,11:0,23:30,0,15,100,76,manha,noite
ChIJk95WgXD3zpQR4n4RdsElP_k,12:0,23:0,0,0,100,68,tarde,noite
ChIJIWO8QXlZzpQROt691FuQwPQ,12:0,15:30,0,0,51,0,tarde,tarde
ChIJm3bxmwj3zpQR-BjJeJ9EunY,7:0,22:0,0,83,100,51,manha,noite
ChIJ32bhJ2_3zpQRIEK9n0TV2tg,11:0,23:0,0,15,100,68,manha,noite
ChIJ91WZCLX5zpQRiCiDEt_NMl4,17:0,23:0,0,0,28,68,tarde,noite
ChIJJdCvp2P3zpQRXsIP4glUqlg,10:0,22:0,0,32,100,51,manha,noite
ChIJZ3XeYF73zpQRPN1rZ2UGPKk,11:0,15:0,0,15,43,0,manha,tarde
ChIJk887SyD4zpQR_RQ0yYnjPJE,12:0,24:0,0,0,100,85,tarde,noite
ChIJkSZXJuf3zpQR3QS4tqpBN5E,11:30,15:0,0,7,43,0,manha,tarde
ChIJlZixhxv3zpQRVI7jzmOtlOs,8:0,17:0,0,66,72,0,manha,tarde
ChIJVdM32Sz4zpQRWvtdWa5XIxA,11:0,15:30,0,15,51,0,manha,tarde
ChIJF9o5c2f3zpQRLAiHV0Zczrw,7:0,18:0,0,83,87,0,manha,tarde
ChIJk-nPMn_3zpQRlmuCWdeqMX8,18:0,24:0,0,0,13,85,tarde,noite
ChIJZTKFh71azpQRQ_K5EDeaciw,11:0,23:0,0,15,100,68,manha,noite
ChIJe2BYHKVazpQRCffkZdmsSoI,11:0,15:0,0,15,43,0,manha,tarde
ChIJxXRMfxxbzpQRau9o68R2A6k,6:0,22:0,0,100,100,51,manha,noite
ChIJ1dQHzhxbzpQRYw6osGQCHbU,8:0,24:0,0,66,100,85,manha,noite
ChIJTR5ZeLpazpQRCPkbRUG_E2Y,11:0,15:30,0,15,51,0,manha,tarde
ChIJr2jlZKJazpQR4edRsplefBY,11:0,22:0,0,15,100,51,manha,noite
ChIJx8mXOrxazpQRetRG1bfuT2Q,11:0,23:0,0,15,100,68,manha,noite
ChIJeeo00TFDzpQRsXkY7GN2tgw,11:0,15:0,0,15,43,0,manha,tarde
ChIJswUlPptazpQR0gEasmK0JTQ,11:15,15:0,0,11,43,0,manha,tarde
ChIJQb2R4Z5azpQRWpFEgKBIOv8,8:0,21:0,0,66,100,34,manha,noite
ChIJ0zsN7Z9azpQRRzL58I5PjSs,11:0,24:0,0,15,100,85,manha,noite
ChIJ1U-Tpr1azpQR3t8kTgyLHSo,11:0,15:0,0,15,43,0,manha,tarde
ChIJbeCC3eFbzpQRhUrs1vxHXY4,,,0,0,0,0,,
ChIJy0Tr28xbzpQR9q958SkPU_A,8:0,16:0,0,66,58,0,manha,tarde
ChIJMfAmvCZbzpQRH6301mbFzL4,8:0,18:0,0,66,87,0,manha,tarde
ChIJ6-046qRazpQRAebRyC6GR70,8:0,22:0,0,66,100,51,manha,noite
ChIJXak8i69azpQRsSJDdePv0GU,8:0,15:0,0,66,43,0,manha,tarde
ChIJbQgSPO5QzpQRIvzITcyj_HU,8:30,16:0,0,58,58,0,manha,tarde
ChIJa5DLK8NQzpQRH9xx6HERar0,11:30,15:0,0,7,43,0,manha,tarde
ChIJX2gId7dRzpQRTGzjzSoM1KI,12:0,15:0,0,0,43,0,tarde,tarde
ChIJYQmjHPhRzpQRRuSEVxfwTpQ,11:30,15:0,0,7,43,0,manha,tarde
ChIJP0jZcNdbzpQRAwC77gf4Qz8,11:30,15:0,0,7,43,0,manha,tarde
ChIJDdv8UOFbzpQRDHkjQNb2e9w,16:0,24:0,0,0,42,85,tarde,noite
ChIJ3wOoRe9QzpQRq-fzcL5xIOU,9:0,22:0,0,49,100,51,manha,noite
ChIJn_x6J5pazpQRTjNGn1D1QD0,8:0,20:0,0,66,100,17,manha,noite
ChIJ_yUKg5lazpQRg8EDuEfI_T8,11:0,20:0,0,15,100,17,manha,noite
ChIJARPn59xQzpQRxrMmvrE6Eak,11:0,15:0,0,15,43,0,manha,tarde
ChIJZ8izJ5pazpQRgtQ9XZbs37c,11:0,15:0,0,15,43,0,manha,tarde
ChIJG6nqYH1RzpQRIHGpIpVCcj4,11:30,15:0,0,7,43,0,manha,tarde
ChIJB-j4YsVRzpQRS8OxMFlYX0A,12:0,19:0,0,0,100,0,tarde,noite
ChIJR6-Ilp1azpQR08UWg9s16uY,7:0,15:0,0,83,43,0,manha,tarde
ChIJ81PjU-pbzpQRsYkyTRJuNTQ,12:20,23:15,0,0,95,72,tarde,noite
ChIJH5WpSeZQzpQRzBk2P7kcsNU,7:0,15:30,0,83,51,0,manha,tarde
ChIJAe1g-oZbzpQREyBXgfWS_ZA,11:0,22:30,0,15,100,59,manha,noite
ChIJx6oEy2NbzpQRar5dfloOYog,11:0,21:0,0,15,100,34,manha,noite
ChIJtcJd2cJQzpQR2r6C947tQ3Y,11:30,14:0,0,7,29,0,manha,tarde
ChIJj5Qc8B9RzpQRBW1HTIohW9M,11:30,15:0,0,7,43,0,manha,tarde
ChIJ9SUzPd1QzpQRl2_EjN3lK_Q,11:0,15:0,0,15,43,0,manha,tarde
ChIJQ_18m-BQzpQRC4gO6cmAj0k,11:30,15:0,0,7,43,0,manha,tarde
ChIJQT4O49BRzpQRRF4ue9IUerY,12:0,22:0,0,0,100,51,tarde,noite
ChIJvfvKK-5QzpQRCuRaWZi0l0g,7:0,22:0,0,83,100,51,manha,noite
ChIJYa13ON1QzpQR8fZB3J0wUMs,11:0,15:0,0,15,43,0,manha,tarde
ChIJQZzDKsNQzpQRMHr4hXN_BN4,11:30,15:0,0,7,43,0,manha,tarde
ChIJsT-phv5RzpQRiuuYvhC0JCw,11:30,15:0,0,7,43,0,manha,tarde
ChIJPUxnWuBQzpQRqNTImlpdMkk,7:0,22:0,0,83,100,51,manha,noite
ChIJsw3gAeBQzpQRwfYdn2SUO_E,11:30,16:0,0,7,58,0,manha,tarde
ChIJ6WXsGOZQzpQRNjogupLQoQg,8:0,20:0,0,66,100,17,manha,noite
ChIJdQ9hyLpRzpQRWuzgyow7ILM,11:0,24:0,0,15,100,85,manha,noite
ChIJS9nY5cdQzpQRWSmYPCEQe2Q,9:30,21:30,0,41,100,42,manha,noite
ChIJL6JnAgtRzpQREpleXuLa-kg,17:30,24:0,0,0,20,85,tarde,noite
ChIJTwA_w8JQzpQR2KjDWR2I3B8,11:30,15:0,0,7,43,0,manha,tarde
ChIJJ2rdwvBRzpQRT0j1YY9CdNY,11:0,21:0,0,15,100,34,manha,noite
ChIJScCL1NxQzpQR6Rq4zLY-x40,11:30,14:30,0,7,36,0,manha,tarde
ChIJF-Ki2_BazpQR2d5joJLl7Sw,11:30,14:30,0,7,36,0,manha,tarde
ChIJx6_ineBQzpQRJwISjBPVXsc,11:0,23:0,0,15,100,68,manha,noite
ChIJjxjh5d5QzpQRc2Pnp__fg0k,11:0,16:0,0,15,58,0,manha,tarde
ChIJl9Aa18JQzpQRVDXKAwIRk6k,11:30,23:30,0,7,100,76,manha,noite
ChIJNd_xXMNQzpQROz0ygUR59ks,12:0,22:0,0,0,100,51,tarde,noite
ChIJ1cijBsNQzpQRXWVXyK7YBY0,11:50,14:30,0,1,36,0,manha,tarde
ChIJzYtNAglZzpQR0cC9xJMIZFY,12:0,20:30,0,0,100,25,tarde,noite
ChIJjby-Z_RRzpQRPf_rme8jaIY,11:45,15:0,0,3,43,0,manha,tarde
ChIJz1KSL-1WzpQRqYvZeIn8ET4,8:0,15:30,0,66,51,0,manha,tarde
ChIJ38u3d95QzpQRCobrbR5CRQA,6:0,21:0,0,100,100,34,manha,noite
ChIJ4ZpjheBQzpQRrf8QbIcrcaI,6:0,24:0,0,100,100,85,manha,noite
ChIJGRGetmdRzpQRI_CeR09Ravs,11:45,23:0,0,3,100,68,manha,noite
ChIJhzdTziVQzpQR35OvuV-yejk,11:30,24:0,0,7,100,85,manha,noite
ChIJrY7twsRQzpQRRcihJKnCmMw,11:0,22:0,0,15,100,51,manha,noite
ChIJxxpuG-BQzpQRyD6HdCZqyro,11:30,22:0,0,7,100,51,manha,noite
ChIJrRKX0eZQzpQRMYBXGzJcyk0,6:0,23:0,0,100,100,68,manha,noite
ChIJtyxIXwVazpQRsOgDgn81BdY,18:0,10:0,0,0,13,85,tarde,manha
ChIJBUsYE09RzpQRwaotHpDmr5A,12:0,15:0,0,0,43,0,tarde,tarde
ChIJz1fzTuFQzpQRELX9979uJ6Q,12:0,15:0,0,0,43,0,tarde,tarde
ChIJYXPslMRQzpQRtgdSh7x-PRc,12:0,22:0,0,0,100,51,tarde,noite
ChIJJ5vodbVazpQRrpYI2O4-Rz4,10:0,23:0,0,32,100,68,manha,noite
ChIJE60sJ8NQzpQRYNyXuW1kYDI,8:0,21:0,0,66,100,34,manha,noite
ChIJR-bFLFdRzpQR9OeYlGNPBlU,11:0,23:45,0,15,100,81,manha,noite
ChIJiTJ8kftbzpQRclN9ufy23GM,7:0,22:0,0,83,100,51,manha,noite
ChIJuSVEX91bzpQR6LN-Fv3slT8,8:0,24:0,0,66,100,85,manha,noite
ChIJLZzJSMZazpQR-8zb-WtuEGo,11:0,18:0,0,15,87,0,manha,tarde
ChIJi2LkEB9RzpQR5SLQ4FFQ4io,11:30,22:30,0,7,100,59,manha,noite
ChIJzTG8mzRFzpQRRPhut68HwWg,11:30,16:0,0,7,58,0,manha,tarde
ChIJETTq4Z1QzpQRTrAwLjnOzw0,12:0,15:0,0,0,43,0,tarde,tarde
ChIJsfAf1L1azpQRApzOaTRYrZo,12:0,18:0,0,0,87,0,tarde,tarde
ChIJG9G0Z85bzpQRTwinDTk4dh4,10:30,21:0,0,24,100,34,manha,noite
ChIJU-eSTnhQzpQRqhN0_5DDCtg,5:30,24:49,8,100,100,99,madrugada,noite
ChIJ097T6alRzpQRVBNK3EmnyCw,11:0,15:0,0,15,43,0,manha,tarde
ChIJHb55yspZzpQRxSj9nrsrfKE,22:30,6:0,0,0,0,25,noite,manha
ChIJL_qReDVYzpQRU6lW4yplvWA,,,0,0,0,0,,
ChIJ32DFh0pYzpQR3M55RSOl6P8,22:0,6:0,0,0,0,34,noite,manha
ChIJzzeZdTVYzpQRH9PhdGZ-0fM,22:0,6:0,0,0,0,34,noite,manha
ChIJd-_omQxazpQRcxylbwGK5fA,22:0,6:0,0,0,0,34,noite,manha
ChIJC98i2hNZzpQRyKDWG8kpals,22:0,6:0,0,0,0,34,noite,manha
ChIJyZ0TXplXzpQRIJQ89qRILnw,23:0,6:0,0,0,0,17,noite,manha
ChIJLYVYstNZzpQRg_NRGqz84Pg,22:0,2:0,0,0,0,34,noite,madrugada
ChIJ18PHdd1XzpQRkBpWMIMop00,21:0,6:0,0,0,0,51,noite,manha
ChIJzZ885ZxZzpQRNsRscKe04B0,18:0,24:0,0,0,13,85,tarde,noite
ChIJrXzVSLdZzpQRLqGrVTjJLWs,23:0,5:0,0,0,0,17,noite,madrugada
ChIJ4axEfUpYzpQRUxFsdS6xrQI,22:0,5:0,0,0,0,34,noite,madrugada
ChIJ436aKrFZzpQRfciCCO2tJuI,22:0,6:0,0,0,0,34,noite,manha
ChIJaYW1k9qZpgARqErqdZqTV5Q,23:0,6:0,0,0,0,17,noite,manha
ChIJmyrUz4BZzpQR2rEzP_E4MjQ,18:0,4:0,0,0,13,85,tarde,madrugada
ChIJb9IsEDfX7JQRtzdGG1prbqc,23:0,5:0,0,0,0,17,noite,madrugada
ChIJF7T3S3Xk3JQRaXviIl8YfDA,23:0,7:0,0,0,0,17,noite,manha
ChIJYdlt_Xj1zpQRkAMfmCkfbm4,23:0,5:0,0,0,0,17,noite,madrugada
ChIJIQIyrxFYzpQR1BGc3twHgEQ,,,0,0,0,0,,
ChIJMy7Ycg7k3JQR2ITbzQnb2wo,22:0,8:0,0,0,0,34,noite,manha
ChIJux5f-gZXzpQR1l0o3jiXbPA,21:0,5:0,0,0,0,51,noite,madrugada
ChIJDWS0AsVbzpQRjzzCpZ_iGdw,,,0,0,0,0,,
ChIJVe-ly2d_mQARqqXGhdv2Dak,23:0,6:0,0,0,0,17,noite,manha
ChIJ7f0AO11ZzpQRVZtejPKxdXE,,,0,0,0,0,,
ChIJ27O29bBZzpQR4p__e0pg2NA,22:0,5:0,0,0,0,34,noite,madrugada
ChIJp5bDk1JYzpQR1VbJitubZFQ,23:0,6:0,0,0,0,17,noite,manha
ChIJ9RRCEhLk3JQR5IhhhMgqF0w,22:0,6:0,0,0,0,34,noite,manha
ChIJJaDfszRYzpQRBfWUYdpHMik,19:0,6:0,0,0,0,85,noite,manha
ChIJd-Olq4Ll3JQRyT8DuLkOZHE,22:0,5:0,0,0,0,34,noite,madrugada
ChIJec25f6RXzpQRUTihNx9mxdM,22:0,4:30,0,0,0,34,noite,madrugada
ChIJGfk8c2V_mQARtj8DdVuQpJc,23:0,7:0,0,0,0,17,noite,manha
ChIJQ1LOD11_mQARhRZgDPbKygk,23:0,6:0,0,0,0,17,noite,manha
ChIJyQeDQJlXzpQRNusaDgI4EGI,18:0,6:0,0,0,13,85,tarde,manha
ChIJzTUI2ZHj3JQRREg5w6K62eM,23:0,5:0,0,0,0,17,noite,madrugada
ChIJWc4c7GR_mQAR2H-Km3MCCMU,23:0,24:0,0,0,0,17,noite,noite
ChIJ70JmcW5XzpQRmWA2J8qntTU,,,0,0,0,0,,
ChIJx5RQIcvFyJQRny8Gethom54,,,0,0,0,0,,
ChIJ_zVLcKmKxZQRmG7oi_hlsbw,23:0,5:0,0,0,0,17,noite,madrugada
ChIJgS1JrP6w3pQRLnOYOcYgtVg,23:0,5:0,0,0,0,17,noite,madrugada
ChIJrcVKaxhZzpQR8XRAyJ4gMZU,,,0,0,0,0,,
ChIJ5Q41zV3dmwARDYFLvdDVOSA,20:0,4:0,0,0,0,68,noite,madrugada
ChIJmaNbweDjmwARnS1CtzQRORs,23:0,6:0,0,0,0,17,noite,manha
ChIJZZNlYIfRmwARduujdOF4krM,21:0,6:0,0,0,0,51,noite,manha
ChIJuYjb8ATk3JQRpi3Q65JR838,,,0,0,0,0,,
ChIJQ4lfyoZBzpQRBIjRsAsDGsU,21:0,5:0,0,0,0,51,noite,madrugada
ChIJ46NJnjHoyJQRV1MF5vVoizU,22:0,4:0,0,0,0,34,noite,madrugada
ChIJz3I99uR_mQARCNDRVaTCnGM,23:0,8:0,0,0,0,17,noite,manha
ChIJxdt28iPX7JQRRh8m-7Jt_Uc,23:0,5:0,0,0,0,17,noite,madrugada
ChIJae73WfOZpgARvF1Z6qmMuaI,,,0,0,0,0,,
ChIJLWW_2Q_k3JQR3Y9DMw1xafI,22:0,5:0,0,0,0,34,noite,madrugada
ChIJi-dKvorj3JQRXctwoAzT6Sg,18:0,5:0,0,0,13,85,tarde,madrugada
ChIJ_zFfWgB_mQARokWz_9TlwtI,23:0,6:0,0,0,0,17,noite,manha
ChIJk7RhwBHk3JQRuifIhu-n7MA,22:0,5:0,0,0,0,34,noite,madrugada
ChIJ99cfLxDGyJQR9zw_98Kk7ck,22:0,5:0,0,0,0,34,noite,madrugada
ChIJT3WJPAbk3JQRgH4yw1ryeTM,22:0,5:0,0,0,0,34,noite,madrugada
ChIJocTk3r-KxZQRrXGswyt0p4A,22:30,5:0,0,0,0,25,noite,madrugada
ChIJi73g2KWingARVdcDkf1hr-A,22:0,5:0,0,0,0,34,noite,madrugada
ChIJlUa7XtKZpgARby3Sb1jv-N8,20:0,2:0,0,0,0,68,noite,madrugada
ChIJ5SH6_rOZpgARgv-J4IeBREE,,,0,0,0,0,,
ChIJDZXdspImz5QRABwjpxk6A5s,22:0,5:0,0,0,0,34,noite,madrugada
ChIJOa7Vnhrk3JQRQbbZYgvuIr4,22:0,4:0,0,0,0,34,noite,madrugada
ChIJIQjStRtgz5QRuNHxviGsWcw,22:30,6:0,0,0,0,25,noite,manha
ChIJ30b9-MEY35QR5NKAp_ENCf4,22:0,4:0,0,0,0,34,noite,madrugada
ChIJldyJ-71XzpQR_u_NbkGDcxY,19:0,2:0,0,0,0,85,noite,madrugada
ChIJ9XUqeSzamwARadLpqqc4kGA,8:0,17:0,0,66,72,0,manha,tarde
ChIJJRApXsdnmQARqWpyXX_NDQc,22:0,6:0,0,0,0,34,noite,manha
ChIJyRewCJ4ElwAR90rhVXBHRPs,,,0,0,0,0,,
ChIJ2VmNyencyZQR4CUkYKl-6Rk,22:0,4:0,0,0,0,34,noite,madrugada
ChIJZVpkAivk3JQRmM8RGIsPjO0,22:0,4:30,0,0,0,34,noite,madrugada
ChIJATmbY_t_mQAR8dxFi-Jf3NI,19:0,5:0,0,0,0,85,noite,madrugada
ChIJST_5sMnGyJQRvgXJG7ICO2c,23:0,5:0,0,0,0,17,noite,madrugada
ChIJ0xBJqDNYzpQR-YVJ0JzlezM,20:0,4:0,0,0,0,68,noite,madrugada
ChIJmVt7XWCbmAARVcR9W7HnrkM,22:0,5:0,0,0,0,34,noite,madrugada
ChIJTQxTy8LzuJQRkDNJFLzigkc,21:30,3:30,0,0,0,42,noite,madrugada
ChIJ5euQ6GR_mQAR9ieLho70wxM,18:0,5:0,0,0,13,85,tarde,madrugada
ChIJH8pDgPxEJ5URVE52FL6RG3U,23:0,6:0,0,0,0,17,noite,manha
ChIJuyYkX-39nwAR_D-G-8XMKbI,23:0,7:0,0,0,0,17,noite,manha
ChIJsZPsiAlazpQRSfeikb51uO4,18:0,6:0,0,0,13,85,tarde,manha
ChIJ9TKTek1YzpQRRXvISMZwVJs,23:0,8:0,0,0,0,17,noite,manha
ChIJ-Wk3C9NbzpQRsgSqqFc_riI,22:0,7:0,0,0,0,34,noite,manha
ChIJWVw-sjRYzpQRX6xBQWIv50s,23:0,4:30,0,0,0,17,noite,madrugada
ChIJdTdBxquZpgARZY5ryUtrBo8,23:0,24:0,0,0,0,17,noite,noite
ChIJ4aYCikpYzpQRqztGkrIFFXA,22:0,6:0,0,0,0,34,noite,manha
ChIJXQ1nOHTk3JQRP-CqxWSP6Cw,23:0,6:0,0,0,0,17,noite,manha
ChIJY_GTNdfQmwARyuhF9hxInJo,21:0,5:0,0,0,0,51,noite,madrugada
ChIJVczDnG5_mQAR3CVq417Q60E,23:0,5:0,0,0,0,17,noite,madrugada
ChIJI94MGllYzpQRoicvXcYKPgU,23:0,5:0,0,0,0,17,noite,madrugada
ChIJjzFUUdqZpgARxwoXFkHHaXg,20:0,3:0,0,0,0,68,noite,madrugada
ChIJT-kBfqJXzpQRP3AuFMGH6RU,21:0,4:0,0,0,0,51,noite,madrugada
ChIJsfa6YkpYzpQRCz_kU9xwLJ8,17:0,5:0,0,0,28,85,tarde,madrugada
ChIJySdWhW5_mQARTF3M0I4Ta58,22:0,4:0,0,0,0,34,noite,madrugada
ChIJnyKa4UiQpgARtyN_4wFN96M,22:0,5:30,0,0,0,34,noite,madrugada
ChIJUcQfkKh8mQARxvcIde7fnB0,16:0,2:0,0,0,42,85,tarde,madrugada
ChIJ8yllCuBXzpQRSLqthbvqDKQ,12:0,1:0,0,0,100,85,tarde,madrugada
ChIJO1qpJJlXzpQRHSVV9VFI3Nc,18:0,5:0,0,0,13,85,tarde,madrugada
ChIJ5YscGgWapgARt47j1cQ3y04,,,0,0,0,0,,
ChIJZcz1saJXzpQRqvNJp-gRvDY,17:0,5:0,0,0,28,85,tarde,madrugada
ChIJXyAQqFjk3JQRmZNhWGe795A,18:0,3:0,0,0,13,85,tarde,madrugada
ChIJgx608EpYzpQRBtllqI9avlo,22:30,5:0,0,0,0,25,noite,madrugada
ChIJ6dJR7LNZzpQRvoyr3wh82AE,22:0,5:0,0,0,0,34,noite,madrugada
ChIJ34mKQENZzpQRTl78XjT9X-w,22:0,5:0,0,0,0,34,noite,madrugada
ChIJZ_yXOAVYzpQRI3IRPmdtesc,,,0,0,0,0,,
ChIJr_bVw01XzpQRhJKWRLY5xUk,22:0,5:0,0,0,0,34,noite,madrugada
ChIJQ5g5Hvr-zpQR8viZm2DQv5s,23:0,5:0,0,0,0,17,noite,madrugada
ChIJc_P5QDhXzpQR_eAPwnjUixI,22:0,5:0,0,0,0,34,noite,madrugada
ChIJl3OhTHNazpQRUueGnv3QGZo,,,0,0,0,0,,
ChIJ09v2kU1XzpQR5lbn6OS9KtM,22:0,5:0,0,0,0,34,noite,madrugada
ChIJtwce8MZezpQRTdhs19tfKFM,22:0,5:0,0,0,0,34,noite,madrugada
ChIJqR92PqJXzpQRbTvR5vyiXWs,22:0,5:30,0,0,0,34,noite,madrugada
ChIJ15-r_QJYzpQRiei5zjngGY8,,,0,0,0,0,,
ChIJq68HLixYzpQRmXfQiYFHxRU,22:30,5:45,0,0,0,25,noite,madrugada
ChIJV4qxWqFXzpQR58H3mxjmxEk,22:30,5:0,0,0,0,25,noite,madrugada
ChIJ_aELsDRYzpQR2boY1UqrQiQ,6:0,1:0,0,100,100,85,manha,madrugada
ChIJhe5DwE1YzpQRPTzYvyfkoKw,16:0,1:0,0,0,42,85,tarde,madrugada
ChIJXYUtQ6pXzpQRq5z7M3skhRc,,,0,0,0,0,,
ChIJdTB0nQlazpQRshY29X8OS00,19:0,2:0,0,0,0,85,noite,madrugada
ChIJMdl8jq1EzpQR2h0SmlrMomE,21:0,3:0,0,0,0,51,noite,madrugada
ChIJXb-R75RXzpQRXn35q6fNgBE,16:0,24:0,0,0,42,85,tarde,noite
ChIJQcHsYBVZzpQR3vt6GRe-Sew,17:0,1:0,0,0,28,85,tarde,madrugada
ChIJjUVtrzRYzpQRkWF61KLipPU,20:0,6:0,0,0,0,68,noite,manha
ChIJ-w2Y8nhZzpQRog3UjnVSbV8,,,0,0,0,0,,
ChIJv7noHRVYzpQRNyXZKARsPS0,23:0,3:0,0,0,0,17,noite,madrugada
ChIJl0BEJrL3zpQRLl_RGumTKyc,16:0,24:0,0,0,42,85,tarde,noite
ChIJCxCekuX3zpQRSMB181TMXqU,22:0,5:0,0,0,0,34,noite,madrugada
ChIJAbS_yE_4zpQRmCkr3mognyI,18:0,3:0,0,0,13,85,tarde,madrugada
ChIJS4XuOgpazpQR84vpvrjCwkM,19:0,2:0,0,0,0,85,noite,madrugada
ChIJtZGtNM33zpQRiuF4UYVq0D8,8:0,14:0,0,66,29,0,manha,tarde
ChIJLV_xVRb2zpQR19qsItE6bgk,15:45,1:30,0,0,46,85,tarde,madrugada
ChIJfxo8k6j3zpQRgpRzve5il5k,11:30,1:0,0,7,100,85,manha,madrugada
ChIJCVlznCn2zpQRYFHFVczaPRk,11:0,3:0,0,15,100,85,manha,madrugada
ChIJd96F8xb2zpQRCOeEwVzaR0M,16:0,1:0,0,0,42,85,tarde,madrugada
ChIJm57FD7H3zpQRfkel9qMKcCk,12:0,1:0,0,0,100,85,tarde,madrugada
ChIJZZ50b6pXzpQRWdUdsBdGnf8,17:0,2:0,0,0,28,85,tarde,madrugada
ChIJvRLQwMf3zpQRJg_DbCf1_D0,17:0,24:0,0,0,28,85,tarde,noite
ChIJoUkRrUFFzpQRmx1MgUceWaY,22:0,5:0,0,0,0,34,noite,madrugada
